landslide_category,landslide_trigger,landslide_size,longitude,latitude,landslide_region,landslide_trigger_encoded,landslide_category_encoded,landslide_size_encoded,landslide_region_encoded
no_landslide,none,none,81.4783379093078,14.846530115272458,Stable Region,1,1,1,1
no_landslide,none,none,74.1670496206299,32.08870991891221,Stable Region,1,1,1,1
no_landslide,none,none,95.47053661274416,31.324477420902674,Forest Areas,1,1,1,6
no_landslide,none,none,96.7195983270162,16.104217465721455,Forest Areas,1,1,1,6
no_landslide,none,none,78.03246300041471,20.74199683563181,Urban Areas,1,1,1,5
no_landslide,none,none,84.97721133453774,34.825465312878976,Stable Region,1,1,1,1
no_landslide,none,none,96.67188757255416,29.214432954447574,Flat Terrain,1,1,1,4
no_landslide,none,none,76.01224474743475,27.952483496414764,Stable Region,1,1,1,1
no_landslide,none,none,92.12575598508762,23.34391965772282,Hilly Terrain,1,1,1,7
no_landslide,none,none,95.01305005727141,10.137635963141145,Forest Areas,1,1,1,6
no_landslide,none,none,79.12400078968358,14.936555336473148,Hilly Terrain,1,1,1,7
no_landslide,none,none,78.02269299113189,34.512718532073336,Plains,1,1,1,3
no_landslide,none,none,74.84213216337434,28.737448526716285,Forest Areas,1,1,1,6
no_landslide,none,none,88.77577983381005,28.72837853863841,Flat Terrain,1,1,1,4
no_landslide,none,none,96.86412919788457,21.915801471650802,Urban Areas,1,1,1,5
no_landslide,none,none,82.3824450656872,25.510480943224508,Stable Region,1,1,1,1
no_landslide,none,none,83.9562278965309,14.331297546754014,Stable Region,1,1,1,1
no_landslide,none,none,86.90530356236897,17.549680800244396,Forest Areas,1,1,1,6
no_landslide,none,none,74.55518286202648,12.277808696367352,Plains,1,1,1,3
no_landslide,none,none,83.9999683423842,24.237287419987688,Hilly Terrain,1,1,1,7
no_landslide,none,none,87.01630259452502,27.041216813428314,Forest Areas,1,1,1,6
no_landslide,none,none,93.64891407835515,10.582549609162804,Forest Areas,1,1,1,6
no_landslide,none,none,90.35157928415201,25.757893623103236,Flat Terrain,1,1,1,4
no_landslide,none,none,77.80351910952429,16.16406512039982,Forest Areas,1,1,1,6
no_landslide,none,none,73.43510411844179,30.69340621878061,Hilly Terrain,1,1,1,7
no_landslide,none,none,93.83522547760745,29.439601242171847,Forest Areas,1,1,1,6
no_landslide,none,none,92.14985208972477,32.52902764706612,Plains,1,1,1,3
no_landslide,none,none,75.69234878454591,14.526177869247526,Stable Region,1,1,1,1
no_landslide,none,none,85.22240379805024,15.078709975587211,Stable Region,1,1,1,1
no_landslide,none,none,96.80292279827907,31.742563759975887,Flat Terrain,1,1,1,4
no_landslide,none,none,72.18018428331389,34.51880207377251,Hilly Terrain,1,1,1,7
no_landslide,none,none,86.66582702440331,26.127999008858033,Stable Region,1,1,1,1
no_landslide,none,none,93.41791582233932,22.155810130536878,Hilly Terrain,1,1,1,7
no_landslide,none,none,90.87223951470479,8.803451501742154,Plains,1,1,1,3
no_landslide,none,none,75.44115814815409,32.81252382125237,Desert Regions,1,1,1,2
no_landslide,none,none,96.87862082537158,17.551283817917664,Forest Areas,1,1,1,6
no_landslide,none,none,82.33346118091751,11.262872718833709,Stable Region,1,1,1,1
no_landslide,none,none,81.38868825294227,29.161751464057097,Stable Region,1,1,1,1
no_landslide,none,none,79.77401899164695,22.111760222330275,Desert Regions,1,1,1,2
no_landslide,none,none,84.51078528159896,31.075191942468372,Urban Areas,1,1,1,5
no_landslide,none,none,80.49421637258878,15.577704646838809,Flat Terrain,1,1,1,4
no_landslide,none,none,93.52197703255753,18.932339516113636,Hilly Terrain,1,1,1,7
no_landslide,none,none,93.92967774698297,26.922842397067953,Stable Region,1,1,1,1
no_landslide,none,none,93.03442529247936,18.90056118601523,Forest Areas,1,1,1,6
no_landslide,none,none,90.69077824952863,27.038025390374123,Hilly Terrain,1,1,1,7
no_landslide,none,none,90.09762717422345,8.76232632021887,Stable Region,1,1,1,1
no_landslide,none,none,76.5903126408112,13.028069784716024,Urban Areas,1,1,1,5
no_landslide,none,none,78.20349213571775,16.51057874115606,Flat Terrain,1,1,1,4
no_landslide,none,none,94.6537808946824,11.28518429434278,Desert Regions,1,1,1,2
no_landslide,none,none,97.13651591192769,9.183017115201565,Plains,1,1,1,3
no_landslide,none,none,82.87712780129633,9.23253622765391,Urban Areas,1,1,1,5
no_landslide,none,none,77.72992520357245,11.094467565962757,Forest Areas,1,1,1,6
no_landslide,none,none,96.1775783719971,8.30569539899617,Forest Areas,1,1,1,6
no_landslide,none,none,82.91627384827638,33.95870508115267,Stable Region,1,1,1,1
no_landslide,none,none,94.124411699124,22.180393411149065,Hilly Terrain,1,1,1,7
no_landslide,none,none,95.7223702482746,11.256774847133435,Urban Areas,1,1,1,5
no_landslide,none,none,95.56690279388695,11.663716948822717,Urban Areas,1,1,1,5
no_landslide,none,none,76.78904525761006,27.706423654888184,Stable Region,1,1,1,1
no_landslide,none,none,86.7003434013657,10.49863807174875,Flat Terrain,1,1,1,4
no_landslide,none,none,81.52477526124089,14.006420131671556,Urban Areas,1,1,1,5
no_landslide,none,none,87.78224293504296,29.098438395487364,Urban Areas,1,1,1,5
no_landslide,none,none,91.37156262843178,29.523493300975417,Desert Regions,1,1,1,2
no_landslide,none,none,86.50748900189853,30.3306069035619,Plains,1,1,1,3
no_landslide,none,none,90.93895502849395,32.42788880283901,Flat Terrain,1,1,1,4
no_landslide,none,none,97.57982128589352,35.07159395442393,Urban Areas,1,1,1,5
no_landslide,none,none,94.14803370542225,24.42176218952904,Plains,1,1,1,3
no_landslide,none,none,95.847715815524,29.320536875173765,Plains,1,1,1,3
no_landslide,none,none,95.48514446069252,13.737401886067623,Stable Region,1,1,1,1
no_landslide,none,none,96.65613930836582,30.103378493256216,Urban Areas,1,1,1,5
no_landslide,none,none,75.86043068272788,11.779511921282936,Flat Terrain,1,1,1,4
no_landslide,none,none,86.16809308572218,31.3389637705897,Urban Areas,1,1,1,5
no_landslide,none,none,83.6722439524078,29.17944948734351,Urban Areas,1,1,1,5
no_landslide,none,none,97.81287298943164,21.20102335474525,Hilly Terrain,1,1,1,7
no_landslide,none,none,95.37694400372621,25.179737485999865,Hilly Terrain,1,1,1,7
no_landslide,none,none,80.86492906728458,10.535629978999122,Urban Areas,1,1,1,5
no_landslide,none,none,72.32778896897882,9.827964087046787,Flat Terrain,1,1,1,4
no_landslide,none,none,73.75759490537737,8.723125692305414,Desert Regions,1,1,1,2
no_landslide,none,none,87.65481056652627,18.28211303679354,Desert Regions,1,1,1,2
no_landslide,none,none,74.8853859080129,23.19368454616363,Plains,1,1,1,3
no_landslide,none,none,73.33889333075179,18.245208351754442,Desert Regions,1,1,1,2
no_landslide,none,none,76.02944146131792,23.284242849467503,Plains,1,1,1,3
no_landslide,none,none,92.15388610967435,19.507548116924568,Flat Terrain,1,1,1,4
no_landslide,none,none,95.1891905754669,24.81496702498876,Urban Areas,1,1,1,5
no_landslide,none,none,85.68790487251675,33.70870687758144,Stable Region,1,1,1,1
no_landslide,none,none,90.79015659571554,31.682026264461243,Urban Areas,1,1,1,5
no_landslide,none,none,79.54613320136511,19.76155676573377,Forest Areas,1,1,1,6
no_landslide,none,none,82.84938431377333,21.5743090514747,Hilly Terrain,1,1,1,7
no_landslide,none,none,91.00259301311613,8.512313220310388,Plains,1,1,1,3
no_landslide,none,none,72.66369461858501,23.25568536179908,Forest Areas,1,1,1,6
no_landslide,none,none,94.15903518515363,12.00698888147491,Plains,1,1,1,3
no_landslide,none,none,84.06898152676312,8.24305011660526,Hilly Terrain,1,1,1,7
no_landslide,none,none,84.95321847616985,9.437752601818831,Desert Regions,1,1,1,2
no_landslide,none,none,96.91402201251717,18.842753704655216,Forest Areas,1,1,1,6
no_landslide,none,none,74.97983875763873,10.767531409341768,Plains,1,1,1,3
no_landslide,none,none,85.35282355904373,30.15619972715259,Hilly Terrain,1,1,1,7
no_landslide,none,none,95.62833043570818,29.11960564717444,Flat Terrain,1,1,1,4
no_landslide,none,none,97.65185910208686,22.535000081188514,Stable Region,1,1,1,1
no_landslide,none,none,77.09395171642039,28.77760626098368,Plains,1,1,1,3
no_landslide,none,none,94.8175854769044,18.288138213694545,Urban Areas,1,1,1,5
no_landslide,none,none,86.51933814399001,27.06647922070171,Stable Region,1,1,1,1
no_landslide,none,none,92.24548372914754,22.211680922789814,Desert Regions,1,1,1,2
no_landslide,none,none,94.00234922488534,13.83741757379094,Urban Areas,1,1,1,5
no_landslide,none,none,80.89227912528966,30.61771069683015,Stable Region,1,1,1,1
no_landslide,none,none,97.84738438738566,27.567053251609273,Plains,1,1,1,3
no_landslide,none,none,74.45878724707292,8.647046056220201,Hilly Terrain,1,1,1,7
no_landslide,none,none,93.58079448932398,16.5902699968689,Flat Terrain,1,1,1,4
no_landslide,none,none,83.83773577032673,22.649181390937013,Plains,1,1,1,3
no_landslide,none,none,72.40848853710352,23.058633378542012,Stable Region,1,1,1,1
no_landslide,none,none,93.8823424317559,33.89576274560537,Urban Areas,1,1,1,5
no_landslide,none,none,84.04455922720521,27.49633886313194,Urban Areas,1,1,1,5
no_landslide,none,none,92.08111062887117,11.933505761653311,Desert Regions,1,1,1,2
no_landslide,none,none,89.07546936605243,11.314749108549446,Forest Areas,1,1,1,6
no_landslide,none,none,87.95056275911651,24.54709684113746,Flat Terrain,1,1,1,4
no_landslide,none,none,82.16026833989329,28.83597925585825,Hilly Terrain,1,1,1,7
no_landslide,none,none,74.89515312882948,33.46555445817912,Urban Areas,1,1,1,5
no_landslide,none,none,92.77876380114938,24.621327846394223,Forest Areas,1,1,1,6
no_landslide,none,none,93.94016440661464,21.838999844559297,Plains,1,1,1,3
no_landslide,none,none,87.22055704675468,8.153483890451737,Stable Region,1,1,1,1
no_landslide,none,none,94.29853473647624,7.964720808176903,Forest Areas,1,1,1,6
no_landslide,none,none,82.0133749354006,7.731394633138764,Plains,1,1,1,3
no_landslide,none,none,85.23078604354603,26.54133437873702,Urban Areas,1,1,1,5
no_landslide,none,none,78.10009902333998,27.744342814537497,Stable Region,1,1,1,1
no_landslide,none,none,96.92461453738937,18.83823373635392,Urban Areas,1,1,1,5
no_landslide,none,none,85.99701903374438,13.314250584994141,Flat Terrain,1,1,1,4
no_landslide,none,none,74.57975822724126,7.7050215228778205,Urban Areas,1,1,1,5
no_landslide,none,none,83.92830922036978,35.80549666520252,Hilly Terrain,1,1,1,7
no_landslide,none,none,78.7941261499736,13.223425899891247,Hilly Terrain,1,1,1,7
no_landslide,none,none,73.44090171272579,33.210628830089604,Hilly Terrain,1,1,1,7
no_landslide,none,none,94.73384060567508,8.293965154971941,Hilly Terrain,1,1,1,7
no_landslide,none,none,74.19118383902784,28.730004259761344,Forest Areas,1,1,1,6
no_landslide,none,none,88.14065222087046,8.991790530927808,Flat Terrain,1,1,1,4
no_landslide,none,none,73.44995014208352,27.239031998585745,Stable Region,1,1,1,1
no_landslide,none,none,72.3275625605164,32.02204415119322,Desert Regions,1,1,1,2
no_landslide,none,none,80.19940728648723,26.54911755639821,Plains,1,1,1,3
no_landslide,none,none,86.4038657865342,29.589463430201164,Urban Areas,1,1,1,5
no_landslide,none,none,78.47123321331965,10.724637998425749,Forest Areas,1,1,1,6
no_landslide,none,none,80.49366828647756,25.798633104920498,Forest Areas,1,1,1,6
no_landslide,none,none,92.2825050460778,21.186893196286675,Forest Areas,1,1,1,6
no_landslide,none,none,80.92512322666283,8.075702197920373,Hilly Terrain,1,1,1,7
no_landslide,none,none,88.78979017908156,29.74800712693402,Hilly Terrain,1,1,1,7
no_landslide,none,none,89.66475717682805,30.20299858297917,Forest Areas,1,1,1,6
no_landslide,none,none,71.91489622495862,10.711001359480115,Plains,1,1,1,3
no_landslide,none,none,80.37437755946252,25.688662130526012,Stable Region,1,1,1,1
no_landslide,none,none,84.52525056923876,8.451214472821025,Flat Terrain,1,1,1,4
no_landslide,none,none,80.16841852717576,21.986232210034405,Desert Regions,1,1,1,2
no_landslide,none,none,81.77173561940553,21.225502746168594,Desert Regions,1,1,1,2
no_landslide,none,none,88.05142542645075,28.56568652885762,Flat Terrain,1,1,1,4
no_landslide,none,none,87.4852838515686,21.61672113694644,Urban Areas,1,1,1,5
no_landslide,none,none,74.4497515054566,24.705811938082363,Flat Terrain,1,1,1,4
no_landslide,none,none,73.04740452318815,16.34021152915613,Urban Areas,1,1,1,5
no_landslide,none,none,81.49310996895298,24.270272871878646,Stable Region,1,1,1,1
no_landslide,none,none,85.2213031089849,18.77060952595614,Stable Region,1,1,1,1
no_landslide,none,none,85.12839914524375,35.285326917344264,Stable Region,1,1,1,1
no_landslide,none,none,81.32241270134887,24.642676141289954,Forest Areas,1,1,1,6
no_landslide,none,none,88.92994968213435,11.854051738838017,Plains,1,1,1,3
no_landslide,none,none,82.26724189869589,10.293401235054993,Forest Areas,1,1,1,6
no_landslide,none,none,87.38228453691953,33.73665760461238,Stable Region,1,1,1,1
no_landslide,none,none,76.92089472619541,7.744777847311777,Urban Areas,1,1,1,5
no_landslide,none,none,80.76192999207409,22.547793331224902,Hilly Terrain,1,1,1,7
no_landslide,none,none,80.43032819854233,32.78995793551423,Desert Regions,1,1,1,2
no_landslide,none,none,89.9527496980507,9.459055373842702,Forest Areas,1,1,1,6
no_landslide,none,none,81.08360593891973,11.273240645761307,Desert Regions,1,1,1,2
no_landslide,none,none,91.62250320603431,9.410120457295372,Forest Areas,1,1,1,6
no_landslide,none,none,74.52297793809606,34.37389088699597,Hilly Terrain,1,1,1,7
no_landslide,none,none,74.36269309375864,15.25824510540777,Stable Region,1,1,1,1
no_landslide,none,none,96.67573975060648,8.324040574234635,Flat Terrain,1,1,1,4
no_landslide,none,none,95.92469434422087,29.683979199416093,Stable Region,1,1,1,1
no_landslide,none,none,74.54989509663267,12.729574073320357,Plains,1,1,1,3
no_landslide,none,none,74.5347929537403,27.471950231464135,Stable Region,1,1,1,1
no_landslide,none,none,80.41287953084128,10.976848699161721,Desert Regions,1,1,1,2
no_landslide,none,none,77.57262567872746,20.687669041093972,Flat Terrain,1,1,1,4
no_landslide,none,none,84.66020625662112,23.53948932700692,Urban Areas,1,1,1,5
no_landslide,none,none,96.3062071404562,29.133282967623465,Urban Areas,1,1,1,5
no_landslide,none,none,78.58472808955523,13.814083773455167,Plains,1,1,1,3
no_landslide,none,none,79.54206116097899,11.319621289749293,Desert Regions,1,1,1,2
no_landslide,none,none,79.03571164423705,26.573704796241643,Stable Region,1,1,1,1
no_landslide,none,none,89.47149555583997,8.462998767094788,Hilly Terrain,1,1,1,7
no_landslide,none,none,72.75055836710501,33.87686926013425,Stable Region,1,1,1,1
no_landslide,none,none,95.03496797541246,27.571170202551443,Desert Regions,1,1,1,2
no_landslide,none,none,90.13250466831033,14.980417018822159,Flat Terrain,1,1,1,4
no_landslide,none,none,80.07008061079668,15.95240328756621,Hilly Terrain,1,1,1,7
no_landslide,none,none,92.83728219481607,8.570156158520426,Stable Region,1,1,1,1
no_landslide,none,none,90.94079001788663,24.85635775160722,Hilly Terrain,1,1,1,7
no_landslide,none,none,88.66528669949442,15.91210344820251,Flat Terrain,1,1,1,4
no_landslide,none,none,80.7311892306604,10.535594279837177,Flat Terrain,1,1,1,4
no_landslide,none,none,81.25934389327743,14.906734189232356,Hilly Terrain,1,1,1,7
no_landslide,none,none,81.56032625606356,18.49398582076674,Flat Terrain,1,1,1,4
no_landslide,none,none,96.82783016807201,34.081040993725125,Urban Areas,1,1,1,5
no_landslide,none,none,88.31599047338311,24.2928566806465,Hilly Terrain,1,1,1,7
no_landslide,none,none,73.74082298343912,35.16730949902828,Stable Region,1,1,1,1
no_landslide,none,none,73.87710219563232,24.71900115316631,Forest Areas,1,1,1,6
no_landslide,none,none,73.4040803639847,18.45587849311996,Plains,1,1,1,3
no_landslide,none,none,83.04087306939648,10.08796082960072,Hilly Terrain,1,1,1,7
no_landslide,none,none,72.41251622799504,19.75171917141314,Hilly Terrain,1,1,1,7
no_landslide,none,none,97.58866880863125,23.953667976924024,Stable Region,1,1,1,1
no_landslide,none,none,74.673433922181,23.882712885510216,Flat Terrain,1,1,1,4
no_landslide,none,none,94.73966721941244,9.741954226500788,Urban Areas,1,1,1,5
no_landslide,none,none,83.62317881294072,29.27573343145483,Desert Regions,1,1,1,2
no_landslide,none,none,86.18626833598466,28.16516508964358,Forest Areas,1,1,1,6
no_landslide,none,none,95.31673633624655,21.373188792212865,Flat Terrain,1,1,1,4
no_landslide,none,none,81.57440144299267,17.77736342651543,Urban Areas,1,1,1,5
no_landslide,none,none,92.59971637138025,23.21642934095535,Desert Regions,1,1,1,2
no_landslide,none,none,87.59200513653383,22.859132787430752,Urban Areas,1,1,1,5
no_landslide,none,none,93.15344593102495,13.868905189535328,Hilly Terrain,1,1,1,7
no_landslide,none,none,81.56928954190425,15.074026324873572,Plains,1,1,1,3
no_landslide,none,none,93.7197236866675,18.474523048216128,Plains,1,1,1,3
no_landslide,none,none,90.87703467461137,21.049926348793083,Hilly Terrain,1,1,1,7
no_landslide,none,none,72.18678361546576,20.995184419245803,Hilly Terrain,1,1,1,7
no_landslide,none,none,71.60004605020558,22.107480516723207,Stable Region,1,1,1,1
no_landslide,none,none,79.38110676442327,25.98366765451425,Plains,1,1,1,3
no_landslide,none,none,93.7936607319045,7.70628796250484,Stable Region,1,1,1,1
no_landslide,none,none,85.3380057942346,9.519812893057011,Forest Areas,1,1,1,6
no_landslide,none,none,73.9488776473942,30.290359267079353,Hilly Terrain,1,1,1,7
no_landslide,none,none,86.31052798795483,28.919672053751377,Hilly Terrain,1,1,1,7
no_landslide,none,none,80.03958874525692,21.928715602825015,Desert Regions,1,1,1,2
no_landslide,none,none,89.78791556154692,19.46138451191639,Desert Regions,1,1,1,2
no_landslide,none,none,76.02733254179766,19.43852075848991,Hilly Terrain,1,1,1,7
no_landslide,none,none,79.15576688673461,30.088494589153164,Stable Region,1,1,1,1
no_landslide,none,none,74.60615583134252,25.83993203555447,Desert Regions,1,1,1,2
no_landslide,none,none,91.95183311172971,20.80190266140928,Urban Areas,1,1,1,5
no_landslide,none,none,94.38639808441613,17.552213452364562,Desert Regions,1,1,1,2
no_landslide,none,none,85.84610950146283,14.19602038083833,Forest Areas,1,1,1,6
no_landslide,none,none,93.66792164677285,29.704602126951748,Desert Regions,1,1,1,2
no_landslide,none,none,89.0477231468676,21.22006528553687,Forest Areas,1,1,1,6
no_landslide,none,none,97.45147361869269,26.24282425677842,Forest Areas,1,1,1,6
no_landslide,none,none,88.60933719510841,10.208397086390203,Hilly Terrain,1,1,1,7
no_landslide,none,none,89.32344066941664,24.35294009838139,Plains,1,1,1,3
no_landslide,none,none,97.49647998419428,14.986526786611321,Hilly Terrain,1,1,1,7
no_landslide,none,none,95.73875727307473,32.02528748511372,Hilly Terrain,1,1,1,7
no_landslide,none,none,79.58116025232232,16.8274662231855,Forest Areas,1,1,1,6
no_landslide,none,none,92.74605827178517,21.580359029000654,Stable Region,1,1,1,1
no_landslide,none,none,88.84115731440868,26.25136411211563,Stable Region,1,1,1,1
no_landslide,none,none,87.7377646192297,10.046516617457375,Plains,1,1,1,3
no_landslide,none,none,95.57519842904036,20.61287862248041,Urban Areas,1,1,1,5
no_landslide,none,none,95.67750691181874,33.12492900451207,Stable Region,1,1,1,1
no_landslide,none,none,90.27090453054484,8.187559320234827,Stable Region,1,1,1,1
no_landslide,none,none,79.40950405376068,21.353343205064544,Stable Region,1,1,1,1
no_landslide,none,none,89.54183878710936,29.373097692502625,Stable Region,1,1,1,1
no_landslide,none,none,75.77432494401756,15.321714504236041,Desert Regions,1,1,1,2
no_landslide,none,none,95.3685502532285,24.525848775135096,Forest Areas,1,1,1,6
no_landslide,none,none,92.07610737717361,8.400455795568991,Stable Region,1,1,1,1
no_landslide,none,none,73.63115729859645,24.934680586635295,Plains,1,1,1,3
no_landslide,none,none,93.33098920875638,25.04993138824591,Stable Region,1,1,1,1
no_landslide,none,none,83.14135964877397,8.112125111673901,Desert Regions,1,1,1,2
no_landslide,none,none,86.74749489324974,23.34538125379958,Flat Terrain,1,1,1,4
no_landslide,none,none,96.5031794369095,31.677408851119075,Forest Areas,1,1,1,6
no_landslide,none,none,92.28466915998627,18.53481937617642,Stable Region,1,1,1,1
no_landslide,none,none,92.35670561465398,22.206796708650096,Forest Areas,1,1,1,6
no_landslide,none,none,96.16775223490451,20.920553725779058,Plains,1,1,1,3
no_landslide,none,none,92.37026756443649,8.388090927666592,Flat Terrain,1,1,1,4
no_landslide,none,none,89.57351693041045,19.324447911812406,Urban Areas,1,1,1,5
no_landslide,none,none,78.81197170032357,16.187721390566963,Stable Region,1,1,1,1
no_landslide,none,none,78.72551177116051,7.967359470678186,Hilly Terrain,1,1,1,7
no_landslide,none,none,73.10739601606099,16.101498572999205,Flat Terrain,1,1,1,4
no_landslide,none,none,80.64959736100829,17.30402193068082,Stable Region,1,1,1,1
no_landslide,none,none,80.86669224806612,35.083777604000915,Plains,1,1,1,3
no_landslide,none,none,84.08347487770212,17.66816119659066,Hilly Terrain,1,1,1,7
no_landslide,none,none,79.78872075323456,22.284829044565058,Desert Regions,1,1,1,2
no_landslide,none,none,78.65736203916885,28.241724745585756,Hilly Terrain,1,1,1,7
no_landslide,none,none,72.21632550678714,25.13229877159688,Urban Areas,1,1,1,5
no_landslide,none,none,83.1791222919153,31.227387806466773,Flat Terrain,1,1,1,4
no_landslide,none,none,77.10448712509728,11.478918240092327,Stable Region,1,1,1,1
no_landslide,none,none,72.9860501721192,21.17249549022743,Desert Regions,1,1,1,2
no_landslide,none,none,77.08373293655536,13.012057669556901,Plains,1,1,1,3
no_landslide,none,none,83.46224324459754,31.25046421163625,Flat Terrain,1,1,1,4
no_landslide,none,none,92.66868781007841,23.510554565932736,Forest Areas,1,1,1,6
no_landslide,none,none,73.9841430174716,11.092739327397233,Flat Terrain,1,1,1,4
no_landslide,none,none,96.76152531724532,28.93763473022821,Plains,1,1,1,3
no_landslide,none,none,92.43073211715745,7.70854712955495,Urban Areas,1,1,1,5
no_landslide,none,none,72.20639197055581,22.54367578699179,Hilly Terrain,1,1,1,7
no_landslide,none,none,72.22981099841239,15.833216135939136,Forest Areas,1,1,1,6
no_landslide,none,none,91.8496800642127,34.360951529958875,Forest Areas,1,1,1,6
no_landslide,none,none,90.00893274999426,18.37781854314392,Forest Areas,1,1,1,6
no_landslide,none,none,77.10406965318212,26.829682953742235,Urban Areas,1,1,1,5
no_landslide,none,none,86.22282423308145,12.435438321150237,Urban Areas,1,1,1,5
no_landslide,none,none,81.9684865651128,26.469030078935894,Urban Areas,1,1,1,5
no_landslide,none,none,95.11324622399366,8.015735972495865,Stable Region,1,1,1,1
no_landslide,none,none,94.7705748692851,27.62931686415117,Forest Areas,1,1,1,6
no_landslide,none,none,75.06256340944071,31.079060318669285,Flat Terrain,1,1,1,4
no_landslide,none,none,90.42709896046848,32.53258577281755,Desert Regions,1,1,1,2
no_landslide,none,none,71.91423711740649,13.003044110802048,Desert Regions,1,1,1,2
no_landslide,none,none,82.39951841240077,10.235266409547068,Desert Regions,1,1,1,2
no_landslide,none,none,96.32418730964203,13.529439125659948,Desert Regions,1,1,1,2
no_landslide,none,none,91.88888444608845,26.74942076103256,Forest Areas,1,1,1,6
no_landslide,none,none,79.7368278620934,34.79663179771787,Stable Region,1,1,1,1
no_landslide,none,none,91.76217988386959,25.358782668830095,Stable Region,1,1,1,1
no_landslide,none,none,80.82248621770435,19.156011367297324,Desert Regions,1,1,1,2
no_landslide,none,none,88.11639371460139,7.922497982710046,Hilly Terrain,1,1,1,7
no_landslide,none,none,75.74371962933442,29.091722695944263,Forest Areas,1,1,1,6
no_landslide,none,none,94.38745785908104,34.106863482761746,Flat Terrain,1,1,1,4
no_landslide,none,none,83.57984842037027,29.342242947570526,Flat Terrain,1,1,1,4
no_landslide,none,none,91.90079487058593,13.81229590985998,Stable Region,1,1,1,1
no_landslide,none,none,96.8834152393208,15.71679081916407,Flat Terrain,1,1,1,4
no_landslide,none,none,73.45828488687322,17.277287908261567,Hilly Terrain,1,1,1,7
no_landslide,none,none,89.03718522799154,24.62877499535341,Stable Region,1,1,1,1
no_landslide,none,none,87.01069986729081,32.48279081159017,Flat Terrain,1,1,1,4
no_landslide,none,none,72.40788951987011,9.818441755735032,Hilly Terrain,1,1,1,7
no_landslide,none,none,90.66564437925445,34.58918344378495,Hilly Terrain,1,1,1,7
no_landslide,none,none,95.17145313816852,15.687651486677371,Flat Terrain,1,1,1,4
no_landslide,none,none,84.17044081800884,21.97528603935001,Desert Regions,1,1,1,2
no_landslide,none,none,76.13190973598138,29.45489435770091,Forest Areas,1,1,1,6
no_landslide,none,none,89.69478317741721,13.650818191309781,Plains,1,1,1,3
no_landslide,none,none,83.96093063831994,14.938330581525944,Plains,1,1,1,3
no_landslide,none,none,86.00556406522313,27.54779882409315,Plains,1,1,1,3
no_landslide,none,none,88.69176595052846,22.846142592056513,Urban Areas,1,1,1,5
no_landslide,none,none,72.44679423794315,16.404911808182817,Stable Region,1,1,1,1
no_landslide,none,none,87.84857610936623,13.738494129348933,Hilly Terrain,1,1,1,7
no_landslide,none,none,95.61346379756661,8.980014333286062,Hilly Terrain,1,1,1,7
no_landslide,none,none,85.58806434367723,25.040929927353936,Plains,1,1,1,3
no_landslide,none,none,91.11189300829137,34.02410730157078,Desert Regions,1,1,1,2
no_landslide,none,none,83.60604127668807,7.950914941903981,Desert Regions,1,1,1,2
no_landslide,none,none,95.30082482792655,15.807398115516444,Flat Terrain,1,1,1,4
no_landslide,none,none,92.68144726778799,34.94434872131292,Desert Regions,1,1,1,2
no_landslide,none,none,81.8834992993503,12.314157855349585,Stable Region,1,1,1,1
no_landslide,none,none,89.71657276307023,27.478334137310902,Desert Regions,1,1,1,2
no_landslide,none,none,90.24810247130814,31.970420045168467,Plains,1,1,1,3
no_landslide,none,none,76.61260564803375,26.191204652130985,Hilly Terrain,1,1,1,7
no_landslide,none,none,84.81406445141549,32.506843059265584,Flat Terrain,1,1,1,4
no_landslide,none,none,89.93421772221188,28.75966074614425,Forest Areas,1,1,1,6
no_landslide,none,none,82.33448834199217,16.802020537297206,Urban Areas,1,1,1,5
no_landslide,none,none,83.15260181575944,35.779525560457564,Flat Terrain,1,1,1,4
no_landslide,none,none,97.67675290852173,20.648025424622865,Plains,1,1,1,3
no_landslide,none,none,95.76150891500825,16.274589896691978,Desert Regions,1,1,1,2
no_landslide,none,none,92.36804371834423,20.569360856360067,Hilly Terrain,1,1,1,7
no_landslide,none,none,78.03422571934101,28.25210899331028,Plains,1,1,1,3
no_landslide,none,none,74.13436997452266,23.31494946518052,Forest Areas,1,1,1,6
no_landslide,none,none,82.51767519102233,8.236991862967411,Urban Areas,1,1,1,5
no_landslide,none,none,85.1426494020324,33.24929965780756,Desert Regions,1,1,1,2
no_landslide,none,none,91.10083041653752,9.9416953882146,Forest Areas,1,1,1,6
no_landslide,none,none,75.1746763463736,15.216771390989168,Stable Region,1,1,1,1
no_landslide,none,none,93.36466172942716,17.251279987374044,Urban Areas,1,1,1,5
no_landslide,none,none,90.10744365581058,8.2054475470357,Hilly Terrain,1,1,1,7
no_landslide,none,none,80.62158035477059,19.876102524037904,Hilly Terrain,1,1,1,7
no_landslide,none,none,76.24602017248367,18.222130063512378,Urban Areas,1,1,1,5
no_landslide,none,none,85.18271327493298,14.155929449916401,Forest Areas,1,1,1,6
no_landslide,none,none,93.61744465171098,9.042383390370706,Forest Areas,1,1,1,6
no_landslide,none,none,80.22966546342914,21.297558205285952,Plains,1,1,1,3
no_landslide,none,none,85.94700728170821,9.460898669742605,Stable Region,1,1,1,1
no_landslide,none,none,90.2596758437692,34.82870794102644,Hilly Terrain,1,1,1,7
no_landslide,none,none,88.2655857613049,20.093970313198753,Desert Regions,1,1,1,2
